name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Burlington, VT",2019-07-26T12:00:00,27.2,27.6,16.2,51.25,0,0,,0,0,,9.5,158,1024.2,26.3,16,841,3,8,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-26T13:00:00,28.3,28.3,15.1,44.56,0,0,,0,0,,11.3,217,1023.9,26.9,16,842,3,8,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-26T14:00:00,29.9,29.2,13.5,36.66,0,0,,0,0,,5.8,153,1023.5,26.6,16,787,2.8,8,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-26T15:00:00,31,30.2,13.5,34.28,0,0,,0,0,,5.7,140,1023.2,26.3,16,686,2.5,7,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-26T16:00:00,30.6,29.7,12.9,33.9,0,0,,0,0,,9.4,120,1023.1,26.3,16,559,2,6,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-26T17:00:00,31.1,30.7,14.9,37.54,0,0,,0,0,,11.1,306,1022.8,26.3,16,404,1.5,4,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-26T18:00:00,30.6,30,14.3,37.17,0,0,,0,0,,12.7,227,1022.7,0,16,239,0.9,2,,Clear,clear-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-26T19:00:00,29.2,29.1,15.1,42.17,0,0,,0,0,,9.2,211,1022.8,26.3,16,90,0.3,1,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-26T20:00:00,27.7,28.1,16.2,49.64,0,0,,0,0,,7.2,194,1023.1,0,16,11,0,0,,Clear,clear-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-26T21:00:00,25.5,25.5,17.2,60.35,0,0,,0,0,,7.2,176,1023.3,26.3,16,5,0,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-26T22:00:00,23.7,23.7,17.2,67.05,0,0,,0,0,,7.2,98,1023.4,0,16,5,0,0,,Clear,clear-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-26T23:00:00,22,22,17.2,73.9,0,0,,0,0,,0,0,1023.5,0,16,5,0,0,,Clear,clear-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-27T00:00:00,21.5,21.5,16.7,73.81,0,0,,0,0,,5.2,78,1023.5,0,16,5,0,0,,Clear,clear-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-27T01:00:00,20.5,20.5,16.1,76,0,0,,0,0,,5.2,29,1023.6,0,16,5,0,0,,Clear,clear-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-27T02:00:00,19.3,19.3,15.6,79.62,0,0,,0,0,,5.2,59,1023.8,0,16,5,0,0,,Clear,clear-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-27T03:00:00,18.7,18.7,15.6,82.13,0,0,,0,0,,5.2,88,1023.6,0,16,5,0,0,,Clear,clear-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-27T04:00:00,18.2,18.2,15,81.21,0,0,,0,0,,5.2,88,1023.6,0,16,5,0,0,,Clear,clear-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-27T05:00:00,17.7,17.7,14.9,83.75,0,0,,0,0,,0,0,1023.9,0,16,10,0,0,,Clear,clear-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-27T06:00:00,17.1,17.1,15,87.05,0,0,,0,0,,0,0,1024.3,38.2,15.9,60,0.2,1,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-27T07:00:00,18.3,18.3,14.4,78.04,0,0,,0,0,,7.2,98,1024.4,50.5,15.9,204,0.7,2,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-27T08:00:00,21.1,21.1,15.1,68.51,0,0,,0,0,,0,0,1024.7,36.7,16,379,1.4,4,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-27T09:00:00,23.8,23.8,14.5,56,0,0,,0,0,,9.3,159,1024.3,35.9,16,547,2,5,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-27T10:00:00,25,25,13.6,49.15,0,0,,0,0,,14.5,177,1024.1,35.9,16,624,2.2,6,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-27T11:00:00,27.1,27.5,15.8,49.93,0,0,,0,0,,14.6,198,1023.8,26.3,16,776,2.8,8,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-27T12:00:00,28.7,29,16.2,46.76,0,0,,0,0,,13.2,188,1023.2,26.3,16,831,3,8,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-27T13:00:00,29.9,29.5,14.5,39.14,0,0,,0,0,,14.9,197,1022.2,26.3,16,847,3,8,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-27T14:00:00,31,30.2,13.5,34.54,0,0,,0,0,,20.2,199,1021.2,47.9,16,803,2.9,8,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-27T15:00:00,31.1,30.5,14.5,36.55,0,0,,0,0,,9.6,187,1020.4,47.9,16,602,2.2,6,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-27T16:00:00,31.6,30.9,14,34.34,0,0,,0,0,,18.2,199,1020,47.9,16,460,1.7,5,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-27T17:00:00,31.1,30.7,15,37.81,0,0,,0,0,,16.3,209,1019.2,48.2,16,410,1.5,4,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-27T18:00:00,30.6,30.2,15,38.92,0,0,,0,0,,14.7,180,1018.5,26.3,16,110,0.4,1,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-27T19:00:00,28.8,28.5,14.4,41.61,0,0,,0,0,,11.1,180,1018.2,51,16,21,0.1,0,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-27T20:00:00,27,27.5,16.2,51.7,0,0,,0,0,,12.4,311,1018.8,87.1,16,10,0,0,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-27T21:00:00,25.4,25.4,17.2,60.5,0,0,,0,0,,5.2,108,1018.7,73.3,16,5,0,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-27T22:00:00,24.8,24.8,17.2,62.74,0,0,,0,0,,5.2,88,1018.8,60.3,16,5,0,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-27T23:00:00,23.7,23.7,15.7,61.09,0,0,,0,0,,5.3,169,1018.9,1.1,16,5,0,0,,Clear,clear-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-28T00:00:00,23.7,23.7,15.1,58.76,0,0,,0,0,,14.4,192,1018.6,0.3,16,5,0,0,,Clear,clear-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-28T01:00:00,23.6,23.6,15.1,58.83,0,0,,0,0,,12.7,160,1018.1,0,16,5,0,0,,Clear,clear-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-28T02:00:00,23.6,23.6,15.7,61.18,0,0,,0,0,,15.9,176,1017.9,0,15.7,5,0,0,,Clear,clear-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-28T03:00:00,23.1,23.1,14.4,58.09,0,0,,0,0,,14.1,194,1017.3,0,16,5,0,0,,Clear,clear-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-28T04:00:00,23.6,23.6,15.1,58.8,0,0,,0,0,,17.6,176,1016.8,48.8,16,5,0,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-28T05:00:00,23.1,23.1,16.1,64.91,0,0,,0,0,,19.7,194,1016.7,29.6,16,9,0,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-28T06:00:00,22.6,22.6,16.7,69.16,0,0,,0,0,,17.6,176,1016.4,66.9,15.9,45,0.2,0,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-28T07:00:00,23.1,23.1,17.2,69.25,0,0,,0,0,31.7,21.4,194,1016.2,35.9,16,130,0.5,1,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-28T08:00:00,24.2,24.2,17.2,64.96,0,0,,0,0,40.7,28.5,179,1016.1,85.6,16,223,0.8,2,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-28T09:00:00,24.9,24.9,17.3,62.51,0,0,,0,0,37.1,23.2,196,1016,86.2,16,423,1.5,4,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-28T10:00:00,26.6,26.6,17.9,58.79,0,0,,0,0,31.7,17.8,178,1015.6,67.2,16,334,1.2,3,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-28T11:00:00,26.7,27.6,17.9,58.69,0,0,,0,0,,20.2,189,1015.2,85.6,16,538,1.9,5,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-28T12:00:00,28.8,29.8,18.4,53.44,0,0,,0,0,,18.3,179,1014.9,56.4,16,803,2.9,8,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-28T13:00:00,31,32.1,18.4,46.96,0,0,,0,0,29.5,20,190,1013.9,87.9,16,719,2.6,7,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-28T14:00:00,31.6,32.7,18.5,45.78,0.09,100,rain,0,0,,25.4,180,1013,87.1,16,154,0.6,2,,"Rain, Partially cloudy",rain,"72622564776,KPBG,KBTV,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-28T15:00:00,24,24,21.2,84.37,5.27,100,rain,0,0,29.5,12.8,221,1013.8,62,11.2,277,1,3,,"Rain, Partially cloudy",rain,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-28T16:00:00,24.3,24.3,20.7,80.08,0.88,100,rain,0,0,,14.4,183,1013.4,88,10.2,272,1,3,,"Rain, Partially cloudy",rain,"72622564776,KPBG,KBTV,KMVL,72617014742,A3149"
"Burlington, VT",2019-07-28T17:00:00,25,25,22.2,84.35,0.96,100,rain,0,0,,7.5,113,1013.1,57.9,8.3,267,1,3,,"Rain, Partially cloudy",rain,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-28T18:00:00,25.7,25.7,22.2,81.06,0,0,,0,0,,7.3,89,1012.6,56.6,15.9,236,0.8,2,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-28T19:00:00,25.7,25.7,21.7,78.96,0,0,,0,0,,7.2,98,1012.8,66.9,16,53,0.2,1,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-28T20:00:00,24.9,24.9,21.7,82.23,0,0,,0,0,,5.3,109,1013.2,68.5,15.9,8,0,0,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-28T21:00:00,23.8,23.8,22.1,90.29,0.77,100,rain,0,0,,7.3,80,1013.6,69,13.9,5,0,0,,"Rain, Partially cloudy",rain,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-28T22:00:00,23.3,23.3,21.7,90.4,0,0,,0,0,,0,0,1014,28.6,16,5,0,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-28T23:00:00,22.8,22.8,21.1,90.16,0,0,,0,0,,9,203,1014,28.2,15.8,5,0,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-29T00:00:00,22.2,22.2,20.6,90.48,0,0,,0,0,,5.4,81,1013.6,28.9,13,5,0,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-29T01:00:00,21.7,21.7,20,89.65,0,0,,0,0,,5.4,100,1013.4,0.9,14,5,0,0,,Clear,clear-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-29T02:00:00,21.7,21.7,19.3,86.25,0,0,,0,0,,7.5,140,1013.4,1.1,15.9,5,0,0,,Clear,clear-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-29T03:00:00,21.2,21.2,18.9,86.55,0,0,,0,0,,0.2,0,1013.5,26.9,15.8,5,0,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-29T04:00:00,20.7,20.7,18.9,89.25,0,0,,0,0,,5.2,98,1013.5,3.6,13.9,5,0,0,,Clear,clear-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-29T05:00:00,20.6,20.6,18.8,89.43,0,0,,0,0,,5.4,65,1013.5,27.3,13.9,8,0,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-29T06:00:00,20,20,18.4,90.42,0,0,,0,0,,0.2,352,1013.7,26.9,12.8,36,0.1,0,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-29T07:00:00,22.1,22.1,19.4,84.22,0,0,,0,0,,5.3,179,1014,27.7,15.7,181,0.7,2,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-29T08:00:00,23.4,23.4,19.3,78.11,0,0,,0,0,,18,179,1013.8,29.6,15.8,418,1.5,4,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-29T09:00:00,25,25,20,73.98,0,0,,0,0,,16.2,177,1013.8,27.4,15.9,576,2.1,6,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-29T10:00:00,26.7,28.1,20,66.67,0,0,,0,0,,11,178,1013.6,26.6,16,710,2.6,7,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-29T11:00:00,28.3,29.7,19.4,58.52,0,0,,0,0,,13,197,1013.6,26.6,16,797,2.9,8,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-29T12:00:00,29.3,30.1,17.9,50.38,0,0,,0,0,,0.6,8,1013.5,39.6,16,855,3.1,9,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-29T13:00:00,30.6,31.1,17.3,44.97,0,0,,0,0,,0.8,5,1013.2,48.2,16,852,3.1,9,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-29T14:00:00,31.6,31.2,15.1,37.03,0,0,,0,0,,11.5,227,1012.7,50.5,16,785,2.8,8,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-29T15:00:00,32.1,31.4,14,33.37,0,0,,0,0,,11.4,276,1012.3,27.9,16,716,2.6,7,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-29T16:00:00,32.7,31.8,13.5,31.2,0,0,,0,0,,9.7,227,1011.7,37,16,491,1.8,5,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-29T17:00:00,31.6,31,14.4,35.33,0,0,,0,0,,5.7,160,1011.4,35.9,16,366,1.3,4,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-29T18:00:00,31.1,31,15.7,39.53,0,0,,0,0,,9.3,190,1011,36.7,16,280,1,3,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-29T19:00:00,31.5,31.4,15.8,38.78,0,0,,0,0,,9.1,169,1011.2,54.9,16,61,0.2,1,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-29T20:00:00,28.7,29.9,18.9,55.34,0,0,,0,0,,7.2,176,1011.5,55.7,16,10,0,0,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-29T21:00:00,27.6,29,19.3,60.69,0,0,,0,0,,10.9,172,1012,56.7,16,5,0,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-29T22:00:00,26,26,20.6,72.32,0,0,,0,0,,5.4,66,1012.4,88.7,16,5,0,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-29T23:00:00,26.5,26.5,19.3,64.65,0,0,,0,0,,10.9,182,1012.7,47.9,16,5,0,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-30T00:00:00,26,26,18.9,64.88,0,0,,0,0,,10.7,176,1012.7,48.5,16,5,0,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-30T01:00:00,26,26,18.9,64.96,0,0,,0,0,,7.2,147,1012.5,47.9,16,5,0,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-30T02:00:00,25.9,25.9,18.8,65.01,0,0,,0,0,,17.6,176,1012.2,0,16,5,0,0,,Clear,clear-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-30T03:00:00,24.8,24.8,19.3,71.59,0,0,,0,0,,14.1,194,1012.3,0,16,5,0,0,,Clear,clear-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-30T04:00:00,24.2,24.2,18.8,72.14,0,0,,0,0,,10.7,176,1012.2,0,15.9,5,0,0,,Clear,clear-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-30T05:00:00,24.1,24.1,18.3,70.1,0,0,,0,0,,12.4,194,1012.5,26.6,16,8,0,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-30T06:00:00,24.1,24.1,18.3,70.15,0,0,,0,0,,12.4,194,1012.8,85.8,15.6,35,0.1,0,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-30T07:00:00,24.8,24.8,18.3,67.37,0,0,,0,0,,14.1,176,1013.1,36.1,15.9,173,0.6,2,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-30T08:00:00,26,26,18.9,64.77,0,0,,0,0,,14.3,201,1013.6,35.9,16,394,1.4,4,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-30T09:00:00,27.1,28.5,19.4,62.65,0,0,,0,0,38.9,25.4,169,1013.6,35.9,16,549,2,5,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-30T10:00:00,28.8,30.2,19.4,56.95,0,0,,0,0,,23.8,169,1013.6,35.9,16,680,2.4,7,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-30T11:00:00,29.9,31.8,20,55.47,0,0,,0,0,,18.4,169,1013.7,27.2,16,776,2.8,8,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-30T12:00:00,31,33.1,20,52,0,0,,0,0,37.1,20.4,188,1013.2,26.6,16,827,3,8,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-30T13:00:00,32.1,34.3,20,48.94,0,0,,0,0,31.7,20.7,189,1012.6,36.1,16,836,3,8,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-30T14:00:00,32.8,34.3,18.9,43.94,0,0,,0,0,29.5,24.2,189,1011.8,48.5,16,679,2.4,7,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-30T15:00:00,33.7,35.4,18.9,41.66,0,0,,0,0,38.8,24.1,160,1010.9,27.9,16,307,1.1,3,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-30T16:00:00,28.5,29.1,17.3,50.69,0,0,,0,0,57.3,23.6,220,1011.4,56.7,16,186,0.7,2,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-30T17:00:00,28.4,29.6,18.8,55.89,0,0,,0,0,35.3,12.9,192,1012,56.7,16,133,0.5,1,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-30T18:00:00,27.8,29,18.9,58.41,0.07,100,rain,0,0,57.2,12.5,222,1012.6,70.2,16,37,0.1,0,,"Rain, Partially cloudy",rain,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-30T19:00:00,25,25,19.4,71.02,0.04,100,rain,0,0,,20,170,1013.1,36.5,15.9,101,0.4,1,,"Rain, Partially cloudy",rain,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-30T20:00:00,24.9,24.9,17.9,65.19,0.01,100,rain,0,0,,12.6,199,1013.3,66.9,16,15,0.1,0,,"Rain, Partially cloudy",rain,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-30T21:00:00,23.3,23.3,17.9,71.9,0,0,,0,0,,17.7,177,1013.7,35.9,16,5,0,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-30T22:00:00,22.8,22.8,17.9,73.88,0,0,,0,0,,12.4,194,1014.3,35.9,16,5,0,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-30T23:00:00,22.8,22.8,17.9,73.96,0,0,,0,0,,16.3,201,1014.4,36.8,15.9,5,0,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-31T00:00:00,21.7,21.7,18.4,81.42,0,0,,0,0,,7.4,177,1014.5,52,15.8,5,0,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-31T01:00:00,22.1,22.1,17.9,76.88,0,0,,0,0,,7.5,159,1014.4,87,16,5,0,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
"Burlington, VT",2019-07-31T02:00:00,22.1,22.1,17.9,76.88,0,0,,0,0,,7.5,200,1014.2,87.4,15.8,5,0,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742,A3149"
