Date,Outdoor Temperature,Feels Like,Dew Point,Wind Speed,Wind Gust,Max Daily Gust,Wind Direction,Hourly Rain,Event Rain,Daily Rain,Weekly Rain,Monthly Rain,Total Rain,Relative Pressure,Outdoor Humidity,Ultra-Violet Radiation Index,Solar Radiation,Absolute Pressure
2020-06-23T02:25:00-04:00,71.2,72.4,69.1,0,0,4.5,155,0,0,0,0,0.32,3.53,29.89,93,0,0,29.36
2020-06-23T02:20:00-04:00,71.2,72.3,68.8,0,0,4.5,155,0,0,0,0,0.32,3.53,29.9,92,0,0,29.36
2020-06-23T02:15:00-04:00,71.2,72.3,68.8,0,0,4.5,155,0,0,0,0,0.32,3.53,29.9,92,0,0,29.36
2020-06-23T02:10:00-04:00,71.2,72.3,68.8,0,0,4.5,155,0,0,0,0,0.32,3.53,29.9,92,0,0,29.37
2020-06-23T02:05:00-04:00,71.2,72.3,68.4,0,0,4.5,155,0,0,0,0,0.32,3.53,29.91,91,0,0,29.37
2020-06-23T02:00:00-04:00,71.4,72.5,68.3,0,0,4.5,155,0,0,0,0,0.32,3.53,29.91,90,0,0,29.37
2020-06-23T01:55:00-04:00,71.4,72.5,68.3,0,0,4.5,155,0,0,0,0,0.32,3.53,29.9,90,0,0,29.37
2020-06-23T01:50:00-04:00,71.4,72.4,68,0,0,4.5,155,0,0,0,0,0.32,3.53,29.91,89,0,0,29.37
2020-06-23T01:45:00-04:00,71.6,72.6,68.2,0,0,4.5,155,0,0,0,0,0.32,3.53,29.9,89,0,0,29.37
2020-06-23T01:40:00-04:00,71.6,72.6,67.8,0,0,4.5,155,0,0,0,0,0.32,3.53,29.91,88,0,0,29.38
2020-06-23T01:35:00-04:00,71.6,72.6,68.2,0,0,4.5,155,0,0,0,0,0.32,3.53,29.91,89,0,0,29.37
2020-06-23T01:30:00-04:00,71.6,72.6,68.2,0,0,4.5,155,0,0,0,0,0.32,3.53,29.91,89,0,0,29.37
2020-06-23T01:25:00-04:00,71.2,72.3,68.1,0.2,1.1,4.5,155,0,0,0,0,0.32,3.53,29.91,90,0,0,29.38
2020-06-23T01:20:00-04:00,71.4,72.5,68.3,0,0,4.5,155,0,0,0,0,0.32,3.53,29.91,90,0,0,29.38
2020-06-23T01:15:00-04:00,71.6,72.6,68.2,0,0,4.5,155,0,0,0,0,0.32,3.53,29.92,89,0,0,29.38
2020-06-23T01:10:00-04:00,72,73.1,68.6,0,0,4.5,155,0,0,0,0,0.32,3.53,29.91,89,0,0,29.38
2020-06-23T01:05:00-04:00,72.7,73.8,68.6,0,0,4.5,155,0,0,0,0,0.32,3.53,29.91,87,0,0,29.37
2020-06-23T01:00:00-04:00,72.9,73.9,68.1,0.4,1.1,4.5,155,0,0,0,0,0.32,3.53,29.91,85,0,0,29.38
2020-06-23T00:55:00-04:00,73,73.9,67.9,1.8,2.2,4.5,155,0,0,0,0,0.32,3.53,29.91,84,0,0,29.38
2020-06-23T00:50:00-04:00,73.2,74.2,68.1,1.8,2.2,4.5,155,0,0,0,0,0.32,3.53,29.91,84,0,0,29.38
2020-06-23T00:45:00-04:00,73.4,74.4,68.3,0,0,4.5,155,0,0,0,0,0.32,3.53,29.91,84,0,0,29.38
2020-06-23T00:40:00-04:00,73.6,74.6,68.1,0.4,1.1,4.5,155,0,0,0,0,0.32,3.53,29.93,83,0,0,29.39
2020-06-23T00:35:00-04:00,73.6,74.5,67.8,0.9,1.1,4.5,155,0,0,0,0,0.32,3.53,29.92,82,0,0,29.39
2020-06-23T00:30:00-04:00,73.4,74.3,67.6,1.6,2.2,4.5,155,0,0,0,0,0.32,3.53,29.93,82,0,0,29.39
2020-06-23T00:25:00-04:00,73,73.9,67.9,0.9,1.1,4.5,155,0,0,0,0,0.32,3.53,29.92,84,0,0,29.39
2020-06-23T00:20:00-04:00,72.9,73.9,68.5,1.3,2.2,4.5,145,0,0,0,0,0.32,3.53,29.92,86,0,0,29.38
2020-06-23T00:15:00-04:00,72.9,73.9,68.5,1.6,2.2,4.5,178,0,0,0,0,0.32,3.53,29.92,86,0,0,29.39
2020-06-23T00:10:00-04:00,73.2,74.2,68.4,1.1,1.1,4.5,113,0,0,0,0,0.32,3.53,29.93,85,0,0,29.4
2020-06-23T00:05:00-04:00,73.4,74.3,67.9,0.9,1.1,4.5,113,0,0,0,0,0.32,3.53,29.93,83,0,0,29.39
2020-06-23T00:00:00-04:00,72.7,73.7,68.3,2.9,4.5,4.5,205,0,0,0,0,0.32,3.53,29.93,86,0,0,29.4
2020-06-22T23:55:00-04:00,72.5,73.6,68.7,0.9,1.1,10.3,214,0,0,0,0,0.32,3.53,29.93,88,0,0,29.4
2020-06-22T23:50:00-04:00,72.5,73.6,68.7,1.3,2.2,10.3,225,0,0,0,0,0.32,3.53,29.94,88,0,0,29.4
2020-06-22T23:45:00-04:00,72.3,73.4,68.9,1.3,2.2,10.3,212,0,0,0,0,0.32,3.53,29.93,89,0,0,29.4
2020-06-22T23:40:00-04:00,72.1,73.2,69,0.9,1.1,10.3,212,0,0,0,0,0.32,3.53,29.93,90,0,0,29.4
2020-06-22T23:35:00-04:00,72.1,73.3,69.3,0.7,1.1,10.3,212,0,0,0,0,0.32,3.53,29.94,91,0,0,29.41
2020-06-22T23:30:00-04:00,72.3,73.5,69.5,0.9,1.1,10.3,252,0,0,0,0,0.32,3.53,29.94,91,0,0,29.4
2020-06-22T23:25:00-04:00,72.3,73.5,69.2,2,2.2,10.3,327,0,0,0,0,0.32,3.53,29.94,90,0,0,29.41
2020-06-22T23:20:00-04:00,72.5,73.7,69.4,1.6,2.2,10.3,122,0,0,0,0,0.32,3.53,29.94,90,0,0,29.41
2020-06-22T23:15:00-04:00,73,74.1,69.2,0.9,1.1,10.3,120,0,0,0,0,0.32,3.53,29.94,88,0,0,29.41
2020-06-22T23:10:00-04:00,73.4,74.5,68.9,0.4,1.1,10.3,120,0,0,0,0,0.32,3.53,29.94,86,0,0,29.4
2020-06-22T23:05:00-04:00,73.8,74.7,67.9,0.2,1.1,10.3,120,0,0,0,0,0.32,3.53,29.93,82,0,0,29.4
2020-06-22T23:00:00-04:00,74.3,75.1,67.4,0.7,1.1,10.3,120,0,0,0,0,0.32,3.53,29.93,79,0,0,29.4
2020-06-22T22:55:00-04:00,74.7,75.5,67.4,0.7,1.1,10.3,79,0,0,0,0,0.32,3.53,29.95,78,0,0,29.41
2020-06-22T22:50:00-04:00,74.8,75.6,67.5,0.2,1.1,10.3,138,0,0,0,0,0.32,3.53,29.94,78,0,0,29.4
2020-06-22T22:45:00-04:00,75,75.9,67.7,1.3,2.2,10.3,138,0,0,0,0,0.32,3.53,29.95,78,0,0,29.41
2020-06-22T22:40:00-04:00,74.3,75.2,67.7,0,0,10.3,88,0,0,0,0,0.32,3.53,29.94,80,0,0,29.4
2020-06-22T22:35:00-04:00,74.8,75.8,68.6,0,0,10.3,88,0,0,0,0,0.32,3.53,29.94,81,0,0,29.4
2020-06-22T22:30:00-04:00,75,75.9,68,0.9,2.2,10.3,88,0,0,0,0,0.32,3.53,29.94,79,0,0,29.4
2020-06-22T22:25:00-04:00,75.2,76.1,68.2,2.5,3.4,10.3,83,0,0,0,0,0.32,3.53,29.94,79,0,0,29.41
2020-06-22T22:20:00-04:00,75.2,76.1,68.2,2,2.2,10.3,78,0,0,0,0,0.32,3.53,29.94,79,0,0,29.41
2020-06-22T22:15:00-04:00,75,75.9,68,0.2,1.1,10.3,72,0,0,0,0,0.32,3.53,29.95,79,0,0,29.42
2020-06-22T22:10:00-04:00,75,75.9,67.7,2.7,3.4,10.3,92,0,0,0,0,0.32,3.53,29.95,78,0,0,29.41
2020-06-22T22:05:00-04:00,75,75.9,67.7,2.9,3.4,10.3,103,0,0,0,0,0.32,3.53,29.95,78,0,0,29.42
2020-06-22T22:00:00-04:00,74.8,75.8,68.6,0.7,1.1,10.3,58,0,0,0,0,0.32,3.53,29.95,81,0,0,29.42
2020-06-22T21:55:00-04:00,74.7,75.7,68.8,2.5,3.4,10.3,87,0,0,0,0,0.32,3.53,29.95,82,0,0,29.42
2020-06-22T21:50:00-04:00,74.5,75.5,68.6,1.6,2.2,10.3,88,0,0,0,0,0.32,3.53,29.96,82,0,0,29.43
2020-06-22T21:45:00-04:00,74.5,75.6,69,0,0,10.3,88,0,0,0,0,0.32,3.53,29.96,83,0,0,29.43
2020-06-22T21:40:00-04:00,74.8,75.9,69.3,2.2,2.2,10.3,34,0,0,0,0,0.32,3.53,29.96,83,0,0,29.43
2020-06-22T21:35:00-04:00,75.2,76.3,69.3,0.4,1.1,10.3,344,0,0,0,0,0.32,3.53,29.96,82,0,0,29.43
2020-06-22T21:30:00-04:00,75.4,76.4,68.8,0,0,10.3,344,0,0,0,0,0.32,3.53,29.97,80,0,0,29.44
2020-06-22T21:25:00-04:00,75.7,76.7,68.7,0,0,10.3,344,0,0,0,0,0.32,3.53,29.97,79,0,0,29.44
2020-06-22T21:20:00-04:00,76.1,77,68,0,0,10.3,344,0,0,0,0,0.32,3.53,29.96,76,0,0,29.43
2020-06-22T21:15:00-04:00,76.3,77.2,67.8,0.2,1.1,10.3,344,0,0,0,0,0.32,3.53,29.97,75,0,0,29.44
2020-06-22T21:10:00-04:00,76.3,77.1,67.4,2.5,3.4,10.3,333,0,0,0,0,0.32,3.53,29.97,74,0,0,29.43
2020-06-22T21:05:00-04:00,76.5,77.2,66.8,1.8,2.2,10.3,330,0,0,0,0,0.32,3.53,29.96,72,0,0,29.43
2020-06-22T21:00:00-04:00,76.3,77.1,67,1.3,2.2,10.3,4,0,0,0,0,0.32,3.53,29.97,73,0,0,29.44
2020-06-22T20:55:00-04:00,76.3,77.1,67.4,0.2,1.1,10.3,301,0,0,0,0,0.32,3.53,29.97,74,0,0,29.44
2020-06-22T20:50:00-04:00,76.3,77.1,67.4,0.9,1.1,10.3,343,0,0,0,0,0.32,3.53,29.96,74,0,0,29.43
2020-06-22T20:45:00-04:00,76.5,77.3,67.2,0.2,1.1,10.3,346,0,0,0,0,0.32,3.53,29.96,73,0,0,29.43
2020-06-22T20:40:00-04:00,76.8,77.6,67.1,2.5,4.5,10.3,351,0,0,0,0,0.32,3.53,29.96,72,0,0,29.43
2020-06-22T20:35:00-04:00,77,77.7,66.9,0.7,1.1,10.3,345,0,0,0,0,0.32,3.53,29.96,71,0,0.4,29.42
2020-06-22T20:30:00-04:00,77.2,77.9,66.6,0.9,1.1,10.3,350,0,0,0,0,0.32,3.53,29.96,70,0,0.8,29.43
2020-06-22T20:25:00-04:00,78.4,79.1,66.9,0.7,1.1,10.3,55,0,0,0,0,0.32,3.53,29.96,68,0,2.6,29.42
2020-06-22T20:20:00-04:00,78.8,79.5,66.5,0,0,10.3,55,0,0,0,0,0.32,3.53,29.95,66,0,5.6,29.41
2020-06-22T20:15:00-04:00,78.8,79.4,66,0.2,1.1,10.3,55,0,0,0,0,0.32,3.53,29.95,65,0,7.7,29.41
2020-06-22T20:10:00-04:00,78.8,79.4,66,0.4,1.1,10.3,56,0,0,0,0,0.32,3.53,29.94,65,0,8.6,29.41
2020-06-22T20:05:00-04:00,78.8,79.4,66,1.1,2.2,10.3,4,0,0,0,0,0.32,3.53,29.94,65,0,9.1,29.41
2020-06-22T20:00:00-04:00,79,79.6,65.8,0.7,1.1,10.3,41,0,0,0,0,0.32,3.53,29.94,64,0,10.4,29.41
2020-06-22T19:55:00-04:00,79,79.6,65.8,1.3,2.2,10.3,59,0,0,0,0,0.32,3.53,29.94,64,0,12.5,29.41
2020-06-22T19:50:00-04:00,79,79.7,66.2,1.1,2.2,10.3,60,0,0,0,0,0.32,3.53,29.94,65,0,14.7,29.41
2020-06-22T19:45:00-04:00,79,79.7,66.2,1.1,1.1,10.3,64,0,0,0,0,0.32,3.53,29.94,65,0,15.5,29.4
2020-06-22T19:40:00-04:00,78.8,79.5,66.5,1.3,2.2,10.3,40,0,0,0,0,0.32,3.53,29.94,66,0,15.5,29.4
2020-06-22T19:35:00-04:00,78.8,79.5,66.5,0.7,1.1,10.3,68,0,0,0,0,0.32,3.53,29.93,66,0,16.9,29.4
2020-06-22T19:30:00-04:00,78.6,79.3,66.3,1.1,1.1,10.3,61,0,0,0,0,0.32,3.53,29.94,66,0,24.7,29.4
2020-06-22T19:25:00-04:00,78.4,79,66.1,0.2,1.1,10.3,41,0,0,0,0,0.32,3.53,29.93,66,0,39,29.39
2020-06-22T19:20:00-04:00,78.4,79.1,66.5,2.5,3.4,10.3,70,0,0,0,0,0.32,3.53,29.93,67,0,43.8,29.39
2020-06-22T19:15:00-04:00,78.4,79.1,66.5,1.8,2.2,10.3,69,0,0,0,0,0.32,3.53,29.93,67,0,48.6,29.39
2020-06-22T19:10:00-04:00,78.8,79.5,66.5,0.9,2.2,10.3,31,0,0,0,0,0.32,3.53,29.93,66,0,52.9,29.39
2020-06-22T19:05:00-04:00,79.3,80,66.5,0.9,1.1,10.3,72,0,0,0,0,0.32,3.53,29.93,65,0,56.3,29.39
2020-06-22T19:00:00-04:00,79.3,79.9,66,1.1,1.1,10.3,40,0,0,0,0,0.32,3.53,29.93,64,0,55,29.39
2020-06-22T18:55:00-04:00,79.2,79.8,65.9,0,0,10.3,29,0,0,0,0,0.32,3.53,29.92,64,0,54.6,29.39
2020-06-22T18:50:00-04:00,78.6,79.2,65.4,0.2,1.1,10.3,1,0,0,0,0,0.32,3.53,29.94,64,0,55,29.41
2020-06-22T18:45:00-04:00,78.4,79,65.6,0.9,1.1,10.3,16,0,0,0,0,0.32,3.53,29.94,65,0,58.1,29.41
2020-06-22T18:40:00-04:00,78.3,79,66.8,0.2,1.1,10.3,4,0,0,0,0,0.32,3.53,29.94,68,0,62,29.41
2020-06-22T18:35:00-04:00,78.8,79.5,66.5,1.1,2.2,10.3,0,0,0,0,0,0.32,3.53,29.95,66,0,65,29.41
2020-06-22T18:30:00-04:00,79.3,80,66.5,2.2,3.4,10.3,0,0,0,0,0,0.32,3.53,29.95,65,0,66.3,29.41
2020-06-22T18:25:00-04:00,80.8,83.2,67,3.4,4.5,10.3,330,0,0,0,0,0.32,3.53,29.95,63,0,62.9,29.41
2020-06-22T18:20:00-04:00,81.9,84.1,66.1,2,2.2,10.3,343,0,0,0,0,0.32,3.53,29.94,59,0,75,29.41
2020-06-22T18:15:00-04:00,82.2,84.3,65.9,0.2,1.1,10.3,345,0,0,0,0,0.32,3.53,29.93,58,0,84.5,29.4
2020-06-22T18:10:00-04:00,82.6,84.9,66.3,0.9,1.1,10.3,47,0,0,0,0,0.32,3.53,29.93,58,0,85.4,29.39
2020-06-22T18:05:00-04:00,82.9,85.3,66.6,0,0,10.3,79,0,0,0,0,0.32,3.53,29.93,58,0,87.1,29.39
2020-06-22T18:00:00-04:00,83.3,85.3,65.4,0,0,10.3,79,0,0,0,0,0.32,3.53,29.93,55,0,86.7,29.39
2020-06-22T17:55:00-04:00,83.3,85.1,64.9,0,0,10.3,78,0,0,0,0,0.32,3.53,29.93,54,0,87.1,29.39
2020-06-22T17:50:00-04:00,83.5,85.3,65.1,0.4,1.1,10.3,78,0,0,0,0,0.32,3.53,29.93,54,0,85.9,29.39
2020-06-22T17:45:00-04:00,83.7,85.6,65.3,0.2,1.1,10.3,77,0,0,0,0,0.32,3.53,29.92,54,0,77.6,29.39
2020-06-22T17:40:00-04:00,84,85.8,65,0.7,1.1,10.3,205,0,0,0,0,0.32,3.53,29.92,53,0,70.7,29.38
2020-06-22T17:35:00-04:00,84.6,86.4,65,2.5,4.5,10.3,205,0,0,0,0,0.32,3.53,29.93,52,0,66.3,29.39
2020-06-22T17:30:00-04:00,85.1,87.1,65.5,1.3,2.2,10.3,235,0,0,0,0,0.32,3.53,29.93,52,0,72.4,29.4
2020-06-22T17:25:00-04:00,86,88.2,65.7,1.3,2.2,10.3,192,0,0,0,0,0.32,3.53,29.93,51,0,83.7,29.4
2020-06-22T17:20:00-04:00,86.9,88.9,65.4,2.2,3.4,10.3,213,0,0,0,0,0.32,3.53,29.93,49,1,110.1,29.39
2020-06-22T17:15:00-04:00,88.7,90.8,65.2,2.9,5.8,10.3,288,0,0,0,0,0.32,3.53,29.93,46,1,150,29.39
2020-06-22T17:10:00-04:00,90.9,94.5,67.2,3.8,5.8,10.3,204,0,0,0,0,0.32,3.53,29.93,46,4,429,29.39
2020-06-22T17:05:00-04:00,91.6,95.7,67.8,0.9,1.1,10.3,303,0,0,0,0,0.32,3.53,29.93,46,5,544.4,29.39
2020-06-22T17:00:00-04:00,91.8,94.3,65.4,3.1,4.5,10.3,228,0,0,0,0,0.32,3.53,29.92,42,5,520.5,29.39
2020-06-22T16:55:00-04:00,93,94.6,63.6,2.2,3.4,10.3,231,0,0,0,0,0.32,3.53,29.93,38,5,526.5,29.39
2020-06-22T16:50:00-04:00,92.5,93.8,63.1,1.3,2.2,10.3,166,0,0,0,0,0.32,3.53,29.92,38,5,576.1,29.39
2020-06-22T16:45:00-04:00,92.8,94.2,63.4,1.8,2.2,10.3,105,0,0,0,0,0.32,3.53,29.93,38,3,319.7,29.39
2020-06-22T16:40:00-04:00,92.3,93.1,62.2,1.1,2.2,10.3,165,0,0,0,0,0.32,3.53,29.93,37,2,240.8,29.39
2020-06-22T16:35:00-04:00,93.9,95.2,62.8,4.3,5.8,10.3,165,0,0,0,0,0.32,3.53,29.92,36,1,153.9,29.39
2020-06-22T16:30:00-04:00,93.7,95.3,63.4,0.9,1.1,10.3,194,0,0,0,0,0.32,3.53,29.92,37,2,251.5,29.39
2020-06-22T16:25:00-04:00,93.4,94.4,62.4,0.9,2.2,10.3,193,0,0,0,0,0.32,3.53,29.93,36,6,619,29.39
2020-06-22T16:20:00-04:00,92.8,93.8,62.7,0.9,2.2,10.3,50,0,0,0,0,0.32,3.53,29.92,37,2,210.8,29.39
2020-06-22T16:15:00-04:00,92.3,93.1,62.2,3.8,4.5,10.3,183,0,0,0,0,0.32,3.53,29.93,37,1,148.8,29.39
2020-06-22T16:10:00-04:00,92.5,93.4,62.4,3.4,4.5,10.3,208,0,0,0,0,0.32,3.53,29.92,37,6,618.5,29.39
2020-06-22T16:05:00-04:00,93.2,95.3,64.5,1.8,2.2,10.3,159,0,0,0,0,0.32,3.53,29.93,39,6,619.9,29.39
2020-06-22T16:00:00-04:00,92.8,94.2,63.4,1.8,3.4,10.3,222,0,0,0,0,0.32,3.53,29.93,38,5,603,29.39
2020-06-22T15:55:00-04:00,93,94.1,62.8,1.3,2.2,10.3,70,0,0,0,0,0.32,3.53,29.92,37,5,611.7,29.39
2020-06-22T15:50:00-04:00,93,94.1,62.8,3.8,4.5,10.3,123,0,0,0,0,0.32,3.53,29.93,37,5,601.2,29.39
2020-06-22T15:45:00-04:00,92.8,93.8,62.7,2.2,3.4,10.3,200,0,0,0,0,0.32,3.53,29.93,37,6,669.8,29.39
2020-06-22T15:40:00-04:00,92.3,93.1,62.2,3.4,4.5,10.3,157,0,0,0,0,0.32,3.53,29.93,37,6,689.7,29.4
2020-06-22T15:35:00-04:00,92.7,93.7,62.6,0.9,1.1,10.3,21,0,0,0,0,0.32,3.53,29.93,37,6,665.9,29.4
2020-06-22T15:30:00-04:00,92.7,93.3,61.8,1.1,1.1,10.3,291,0,0,0,0,0.32,3.53,29.94,36,6,642.4,29.41
2020-06-22T15:25:00-04:00,93.2,94.9,63.8,1.1,2.2,10.3,255,0,0,0,0,0.32,3.53,29.94,38,6,643.7,29.41
2020-06-22T15:20:00-04:00,93.2,94.5,63,4,5.8,10.3,214,0,0,0,0,0.32,3.53,29.95,37,6,636.8,29.41
2020-06-22T15:15:00-04:00,94.1,95.9,63.8,2.5,3.4,10.3,190,0,0,0,0,0.32,3.53,29.95,37,7,732.2,29.41
2020-06-22T15:10:00-04:00,93.9,96,64.4,1.3,2.2,10.3,104,0,0,0,0,0.32,3.53,29.95,38,7,781.7,29.42
2020-06-22T15:05:00-04:00,93.2,94.9,63.8,2.5,3.4,10.3,191,0,0,0,0,0.32,3.53,29.95,38,7,730.1,29.42
2020-06-22T15:00:00-04:00,93,94.6,63.6,2.2,3.4,10.3,205,0,0,0,0,0.32,3.53,29.95,38,7,753.1,29.42
2020-06-22T14:55:00-04:00,93.4,95.2,63.9,1.3,2.2,10.3,154,0,0,0,0,0.32,3.53,29.95,38,7,789.1,29.41
2020-06-22T14:50:00-04:00,93,94.6,63.6,2.2,2.2,10.3,129,0,0,0,0,0.32,3.53,29.96,38,7,822.8,29.43
2020-06-22T14:45:00-04:00,92.5,94.6,64.6,1.8,2.2,10.3,88,0,0,0,0,0.32,3.53,29.96,40,7,799.5,29.43
2020-06-22T14:40:00-04:00,92.7,94.5,64.1,0.2,1.1,10.3,189,0,0,0,0,0.32,3.53,29.96,39,7,791.6,29.42
2020-06-22T14:35:00-04:00,91.8,93.4,64,1.8,2.2,10.3,205,0,0,0,0,0.32,3.53,29.96,40,7,789.9,29.43
2020-06-22T14:30:00-04:00,92.1,93.9,64.3,0.2,1.1,10.3,276,0,0,0,0,0.32,3.53,29.97,40,6,704.9,29.43
2020-06-22T14:25:00-04:00,91.8,92.7,62.5,1.8,2.2,10.3,197,0,0,0,0,0.32,3.53,29.96,38,7,724.4,29.43
2020-06-22T14:20:00-04:00,91.9,93.2,63.4,2.2,2.2,10.3,188,0,0,0,0,0.32,3.53,29.97,39,8,863.7,29.43
2020-06-22T14:15:00-04:00,92.1,93.1,62.8,1.1,1.1,10.3,278,0,0,0,0,0.32,3.53,29.97,38,8,907.5,29.44
2020-06-22T14:10:00-04:00,93,95,64.3,1.6,2.2,10.3,116,0,0,0,0,0.32,3.53,29.97,39,8,910.5,29.44
2020-06-22T14:05:00-04:00,93.9,96,64.4,2,2.2,10.3,213,0,0,0,0,0.32,3.53,29.97,38,7,817.2,29.44
2020-06-22T14:00:00-04:00,92.3,93.8,63.7,0.7,1.1,10.3,216,0,0,0,0,0.32,3.53,29.98,39,7,773.4,29.44
2020-06-22T13:55:00-04:00,91.4,92.4,62.9,3.4,3.4,10.3,208,0,0,0,0,0.32,3.53,29.97,39,6,699.3,29.44
2020-06-22T13:50:00-04:00,91.8,93.1,63.3,1.8,2.2,10.3,184,0,0,0,0,0.32,3.53,29.98,39,6,680.5,29.45
2020-06-22T13:45:00-04:00,92.1,95.2,66.3,1.3,2.2,10.3,23,0,0,0,0,0.32,3.53,29.98,43,6,710,29.44
2020-06-22T13:40:00-04:00,92.8,95.1,64.9,4.7,8.1,10.3,189,0,0,0,0,0.32,3.53,29.98,40,7,765.2,29.44
2020-06-22T13:35:00-04:00,92.5,95,65.3,0.2,1.1,9.2,233,0,0,0,0,0.32,3.53,29.98,41,7,793.4,29.45
2020-06-22T13:30:00-04:00,91.8,95.2,66.7,0.9,1.1,9.2,300,0,0,0,0,0.32,3.53,29.98,44,8,863.7,29.45
2020-06-22T13:25:00-04:00,90.3,93.8,67.3,0,0,9.2,30,0,0,0,0,0.32,3.53,29.98,47,8,924.4,29.45
2020-06-22T13:20:00-04:00,90.9,93.6,65.9,2.2,2.2,9.2,331,0,0,0,0,0.32,3.53,29.99,44,8,906.6,29.45
2020-06-22T13:15:00-04:00,91.9,94.4,65.5,1.3,2.2,9.2,323,0,0,0,0,0.32,3.53,29.99,42,9,935.6,29.46
2020-06-22T13:10:00-04:00,91.2,94.5,66.8,0.9,1.1,9.2,11,0,0,0,0,0.32,3.53,29.99,45,9,960,29.46
2020-06-22T13:05:00-04:00,90.9,94.9,67.8,0.7,1.1,9.2,10,0,0,0,0,0.32,3.53,29.99,47,8,904.4,29.46
2020-06-22T13:00:00-04:00,90.5,92.5,64.9,1.8,2.2,9.2,232,0,0,0,0,0.32,3.53,29.99,43,7,808.1,29.46
2020-06-22T12:55:00-04:00,91,92.6,64,1.6,2.2,9.2,325,0,0,0,0,0.32,3.53,30,41,6,712.2,29.47
2020-06-22T12:50:00-04:00,90.3,93,66,0.4,1.1,9.2,92,0,0,0,0,0.32,3.53,30,45,6,668.5,29.47
2020-06-22T12:45:00-04:00,90,92.1,65.1,3.4,4.5,9.2,135,0,0,0,0,0.32,3.53,30,44,1,175.7,29.46
2020-06-22T12:40:00-04:00,90.7,92.5,64.4,2.5,3.4,9.2,227,0,0,0,0,0.32,3.53,30.01,42,3,396,29.47
2020-06-22T12:35:00-04:00,90.7,92.5,64.4,1.3,2.2,9.2,44,0,0,0,0,0.32,3.53,30,42,7,759.1,29.47
2020-06-22T12:30:00-04:00,90.3,91.8,64.1,3.8,4.5,9.2,166,0,0,0,0,0.32,3.53,30,42,7,800.8,29.47
2020-06-22T12:25:00-04:00,91.2,92.9,64.2,2.5,3.4,9.2,198,0,0,0,0,0.32,3.53,30,41,8,886.7,29.47
2020-06-22T12:20:00-04:00,90.5,92.9,65.6,1.3,2.2,9.2,190,0,0,0,0,0.32,3.53,30.01,44,8,898.3,29.47
2020-06-22T12:15:00-04:00,90.1,91.2,63.2,0.9,2.2,9.2,26,0,0,0,0,0.32,3.53,30,41,8,884,29.47
2020-06-22T12:10:00-04:00,89.8,90.7,62.9,0.9,1.1,9.2,181,0,0,0,0,0.32,3.53,30.01,41,8,881.9,29.48
2020-06-22T12:05:00-04:00,90,92.5,65.8,1.3,3.4,9.2,173,0,0,0,0,0.32,3.53,30.01,45,8,859.8,29.48
2020-06-22T12:00:00-04:00,87.8,89.1,63.8,0.7,1.1,9.2,56,0,0,0,0,0.32,3.53,30.02,45,7,785.1,29.48
2020-06-22T11:55:00-04:00,88.7,90.1,63.9,2.2,3.4,9.2,217,0,0,0,0,0.32,3.53,30.02,44,7,814.3,29.48
2020-06-22T11:50:00-04:00,88.5,89.5,63.1,1.6,2.2,9.2,217,0,0,0,0,0.32,3.53,30.02,43,8,841.5,29.48
2020-06-22T11:45:00-04:00,88.3,90.1,64.9,1.1,2.2,9.2,204,0,0,0,0,0.32,3.53,30.02,46,8,847.7,29.48
2020-06-22T11:40:00-04:00,88.3,90.1,64.9,0.9,1.1,9.2,178,0,0,0,0,0.32,3.53,30.02,46,8,875.8,29.48
2020-06-22T11:35:00-04:00,88.2,90,64.8,1.1,1.1,9.2,229,0,0,0,0,0.32,3.53,30.01,46,8,870.2,29.48
2020-06-22T11:30:00-04:00,87.8,89.4,64.4,0,0,9.2,129,0,0,0,0,0.32,3.53,30.02,46,8,822.8,29.49
2020-06-22T11:25:00-04:00,87.4,88.8,64,0.9,2.2,9.2,189,0,0,0,0,0.32,3.53,30.02,46,7,721.8,29.49
2020-06-22T11:20:00-04:00,87.3,88.9,64.6,1.8,2.2,9.2,185,0,0,0,0,0.32,3.53,30.02,47,8,829.8,29.49
2020-06-22T11:15:00-04:00,87.8,89.7,65,1.6,2.2,9.2,177,0,0,0,0,0.32,3.53,30.03,47,8,892.7,29.49
2020-06-22T11:10:00-04:00,87.8,90,65.6,2.5,3.4,9.2,197,0,0,0,0,0.32,3.53,30.03,48,8,882.3,29.5
2020-06-22T11:05:00-04:00,87.1,90.2,67.3,3.4,4.5,9.2,195,0,0,0,0,0.32,3.53,30.03,52,8,840.7,29.5
2020-06-22T11:00:00-04:00,86.4,89.1,66.7,0.9,1.1,9.2,195,0,0,0,0,0.32,3.53,30.03,52,7,806.4,29.5
2020-06-22T10:55:00-04:00,86.5,89.3,66.8,2.7,4.5,9.2,183,0,0,0,0,0.32,3.53,30.03,52,7,765.6,29.5
2020-06-22T10:50:00-04:00,86.7,89.9,67.5,2.2,2.2,9.2,191,0,0,0,0,0.32,3.53,30.03,53,7,732.2,29.5
2020-06-22T10:45:00-04:00,85.8,89.1,67.7,1.8,2.2,9.2,176,0,0,0,0,0.32,3.53,30.03,55,7,744.4,29.49
2020-06-22T10:40:00-04:00,85.5,88.3,66.9,1.6,3.4,9.2,173,0,0,0,0,0.32,3.53,30.03,54,7,775.1,29.5
